"zip","lat","lon","city","abr","county","type"
22480,37.67,-76.4,"IRVINGTON","VA","LANCASTER","STANDARD"
22481,38.27,-77.17,"JERSEY","VA","KING GEORGE","PO BOX ONLY"
22482,37.72,-76.45,"KILMARNOCK","VA","LANCASTER","STANDARD"
22485,38.28,-77.17,"KING GEORGE","VA","KING GEORGE","STANDARD"
22488,38.1,-76.74,"KINSALE","VA","WESTMORELAND","STANDARD"
22501,38.02,-77.56,"LADYSMITH","VA","CAROLINE","PO BOX ONLY"
22503,37.74,-76.5,"LANCASTER","VA","LANCASTER","STANDARD"
22504,37.77,-76.71,"LANEVIEW","VA","ESSEX","STANDARD"
22507,37.76,-76.51,"LIVELY","VA","LANCASTER","PO BOX ONLY"
22508,38.31,-77.8,"LOCUST GROVE","VA","ORANGE","STANDARD"
22509,38.08,-77.05,"LORETTO","VA","ESSEX","STANDARD"
22511,37.99,-76.5,"LOTTSBURG","VA","NORTHUMBERLAND","STANDARD"
22513,37.75,-76.51,"MERRY POINT","VA","LANCASTER","PO BOX ONLY"
22514,37.98,-77.24,"MILFORD","VA","CAROLINE","STANDARD"
22517,37.75,-76.58,"MOLLUSK","VA","LANCASTER","PO BOX ONLY"
22520,38.11,-76.82,"MONTROSS","VA","WESTMORELAND","STANDARD"
22523,37.79,-76.61,"MORATTICO","VA","LANCASTER","PO BOX ONLY"
22524,38.12,-76.68,"MOUNT HOLLY","VA","WESTMORELAND","PO BOX ONLY"
22526,38.27,-77.17,"NINDE","VA","KING GEORGE","PO BOX ONLY"
22528,37.71,-76.41,"NUTTSVILLE","VA","LANCASTER","PO BOX ONLY"
22529,38.02,-76.69,"OLDHAMS","VA","WESTMORELAND","PO BOX ONLY"
22530,37.91,-76.29,"OPHELIA","VA","NORTHUMBERLAND","PO BOX ONLY"
22534,38.08,-77.67,"PARTLOW","VA","SPOTSYLVANIA","STANDARD"
22535,38.16,-77.18,"PORT ROYAL","VA","CAROLINE","STANDARD"
22538,38.21,-77.25,"RAPPAHANNOCK ACADEMY","VA","CAROLINE","STANDARD"
22539,37.86,-76.31,"REEDVILLE","VA","NORTHUMBERLAND","STANDARD"
22542,38.29,-77.9,"RHOADESVILLE","VA","ORANGE","STANDARD"
22544,38.27,-77.17,"ROLLINS FORK","VA","KING GEORGE","PO BOX ONLY"
22545,38.51,-77.54,"RUBY","VA","STAFFORD","PO BOX ONLY"
22546,37.95,-77.44,"RUTHER GLEN","VA","CAROLINE","STANDARD"
22547,38.27,-77.17,"SEALSTON","VA","KING GEORGE","PO BOX ONLY"
22548,37.84,-76.69,"SHARPS","VA","RICHMOND","PO BOX ONLY"
22552,38.01,-77.23,"SPARTA","VA","CAROLINE","PO BOX ONLY"
22553,38.18,-77.7,"SPOTSYLVANIA","VA","SPOTSYLVANIA","STANDARD"
22554,38.44,-77.44,"STAFFORD","VA","STAFFORD","STANDARD"
22555,38.42,-77.46,"STAFFORD","VA","STAFFORD","STANDARD"
22558,38.12,-76.79,"STRATFORD","VA","WESTMORELAND","STANDARD"
22560,37.92,-76.95,"TAPPAHANNOCK","VA","ESSEX","STANDARD"
22565,38.14,-77.52,"THORNBURG","VA","SPOTSYLVANIA","PO BOX ONLY"
22567,38.24,-77.92,"UNIONVILLE","VA","ORANGE","STANDARD"
22570,37.95,-76.62,"VILLAGE","VA","RICHMOND","PO BOX ONLY"
22572,37.97,-76.77,"WARSAW","VA","RICHMOND","STANDARD"
22576,37.69,-76.43,"WEEMS","VA","LANCASTER","STANDARD"
22577,38.07,-76.55,"SANDY POINT","VA","WESTMORELAND","PO BOX ONLY"
22578,37.69,-76.36,"WHITE STONE","VA","LANCASTER","STANDARD"
22579,37.8,-76.36,"WICOMICO CHURCH","VA","NORTHUMBERLAND","PO BOX ONLY"
22580,38.13,-77.42,"WOODFORD","VA","CAROLINE","STANDARD"
22581,38.12,-76.79,"ZACATA","VA","WESTMORELAND","PO BOX ONLY"
22601,39.17,-78.17,"WINCHESTER","VA","WINCHESTER CITY","STANDARD"
22602,39.15,-78.27,"WINCHESTER","VA","FREDERICK","STANDARD"
22603,39.26,-78.2,"WINCHESTER","VA","FREDERICK","STANDARD"
22604,39.17,-78.17,"WINCHESTER","VA","WINCHESTER CITY","STANDARD"
22610,38.82,-78.28,"BENTONVILLE","VA","WARREN","STANDARD"
22611,39.14,-77.99,"BERRYVILLE","VA","CLARKE","STANDARD"
22620,39.05,-78.06,"BOYCE","VA","CLARKE","STANDARD"
22622,39.25,-78.07,"BRUCETOWN","VA","FREDERICK","PO BOX ONLY"
22623,38.85,-78.14,"CHESTER GAP","VA","RAPPAHANNOCK","PO BOX ONLY"
22624,39.27,-78.1,"CLEAR BROOK","VA","FREDERICK","STANDARD"
22625,39.3,-78.31,"CROSS JUNCTION","VA","FREDERICK","STANDARD"
22626,38.98,-78.4,"FISHERS HILL","VA","SHENANDOAH","PO BOX ONLY"
22627,38.79,-78.08,"FLINT HILL","VA","RAPPAHANNOCK","STANDARD"
22630,38.93,-78.17,"FRONT ROYAL","VA","WARREN","STANDARD"
22637,39.25,-78.35,"GORE","VA","FREDERICK","STANDARD"
22638,39.24,-78.29,"WINCHESTER","VA","FREDERICK","STANDARD"
22639,38.83,-78.02,"HUME","VA","FAUQUIER","STANDARD"
22640,38.81,-78.12,"HUNTLY","VA","RAPPAHANNOCK","STANDARD"
22641,39.06,-78.37,"STRASBURG","VA","SHENANDOAH","STANDARD"
22642,38.93,-78.07,"LINDEN","VA","WARREN","STANDARD"
22643,38.9,-78,"MARKHAM","VA","FAUQUIER","STANDARD"
22644,38.96,-78.55,"MAURERTOWN","VA","SHENANDOAH","STANDARD"
22645,39.05,-78.29,"MIDDLETOWN","VA","FREDERICK","STANDARD"
22646,39.12,-77.99,"MILLWOOD","VA","CLARKE","PO BOX ONLY"
22649,39,-78.25,"MIDDLETOWN","VA","WARREN","STANDARD"
22650,38.76,-78.39,"RILEYVILLE","VA","PAGE","STANDARD"
22652,38.84,-78.43,"FORT VALLEY","VA","SHENANDOAH","STANDARD"
22654,39.08,-78.44,"STAR TANNERY","VA","FREDERICK","STANDARD"
22655,39.16,-78.25,"STEPHENS CITY","VA","FREDERICK","STANDARD"
22656,39.21,-78.09,"STEPHENSON","VA","FREDERICK","STANDARD"
22657,39.02,-78.42,"STRASBURG","VA","SHENANDOAH","STANDARD"
22660,38.95,-78.43,"TOMS BROOK","VA","SHENANDOAH","STANDARD"
22663,39.12,-77.99,"WHITE POST","VA","CLARKE","STANDARD"
22664,38.92,-78.51,"WOODSTOCK","VA","SHENANDOAH","STANDARD"
22701,38.51,-77.99,"CULPEPER","VA","CULPEPER","STANDARD"
22709,38.43,-78.27,"ARODA","VA","MADISON","STANDARD"
22711,38.43,-78.27,"BANCO","VA","MADISON","STANDARD"
22712,38.55,-77.76,"BEALETON","VA","FAUQUIER","STANDARD"
22713,38.54,-78.13,"BOSTON","VA","CULPEPER","STANDARD"
22714,38.51,-77.9,"BRANDY STATION","VA","CULPEPER","STANDARD"
22715,38.42,-78.19,"BRIGHTWOOD","VA","MADISON","STANDARD"
22716,38.62,-78.1,"CASTLETON","VA","RAPPAHANNOCK","STANDARD"
22718,38.46,-77.8,"ELKWOOD","VA","CULPEPER","STANDARD"
22719,38.43,-78.27,"ETLAN","VA","MADISON","STANDARD"
22720,38.47,-77.64,"GOLDVEIN","VA","FAUQUIER","STANDARD"
22721,38.43,-78.27,"GRAVES MILL","VA","MADISON","PO BOX ONLY"
22722,38.43,-78.27,"HAYWOOD","VA","MADISON","STANDARD"
22723,38.4,-78.43,"HOOD","VA","MADISON","PO BOX ONLY"
22724,38.62,-77.91,"JEFFERSONTON","VA","CULPEPER","STANDARD"
22725,38.43,-78.27,"LEON","VA","MADISON","STANDARD"
22726,38.4,-77.77,"LIGNUM","VA","CULPEPER","STANDARD"
22727,38.37,-78.3,"MADISON","VA","MADISON","STANDARD"
22728,38.6,-77.68,"MIDLAND","VA","FAUQUIER","STANDARD"
22729,38.37,-78.01,"MITCHELLS","VA","CULPEPER","STANDARD"
22730,38.43,-78.27,"OAKPARK","VA","MADISON","STANDARD"
22731,38.43,-78.27,"PRATTS","VA","MADISON","STANDARD"
22732,38.43,-78.27,"RADIANT","VA","MADISON","STANDARD"
22733,38.36,-78.06,"RAPIDAN","VA","CULPEPER","STANDARD"
22734,38.53,-77.8,"REMINGTON","VA","FAUQUIER","STANDARD"
22735,38.49,-78.15,"REVA","VA","CULPEPER","STANDARD"
22736,38.39,-77.71,"RICHARDSVILLE","VA","CULPEPER","STANDARD"
22737,38.59,-78,"RIXEYVILLE","VA","CULPEPER","STANDARD"
22738,38.32,-78.3,"ROCHELLE","VA","MADISON","STANDARD"
22739,38.51,-77.6,"SOMERVILLE","VA","FAUQUIER","PO BOX ONLY"
22740,38.61,-78.23,"SPERRYVILLE","VA","RAPPAHANNOCK","STANDARD"
22741,38.43,-77.86,"STEVENSBURG","VA","CULPEPER","STANDARD"
22742,38.46,-77.71,"SUMERDUCK","VA","FAUQUIER","STANDARD"
22743,38.5,-78.33,"SYRIA","VA","MADISON","STANDARD"
22746,38.65,-78.03,"VIEWTOWN","VA","RAPPAHANNOCK","STANDARD"
22747,38.71,-78.17,"WASHINGTON","VA","RAPPAHANNOCK","STANDARD"
22748,38.37,-78.38,"WOLFTOWN","VA","MADISON","PO BOX ONLY"
22749,38.62,-78.19,"WOODVILLE","VA","RAPPAHANNOCK","STANDARD"
22801,38.42,-78.88,"HARRISONBURG","VA","HARRISONBURG CITY","STANDARD"
22802,38.49,-78.82,"HARRISONBURG","VA","ROCKINGHAM","STANDARD"
22803,0,0,"HARRISONBURG","VA","HARRISONBURG CITY","STANDARD"
22807,38.44,-78.87,"HARRISONBURG","VA","HARRISONBURG CITY","UNIQUE"
22810,38.81,-78.78,"BASYE","VA","SHENANDOAH","STANDARD"
22811,38.78,-78.95,"BERGTON","VA","ROCKINGHAM","STANDARD"
22812,38.35,-78.85,"BRIDGEWATER","VA","ROCKINGHAM","STANDARD"
22815,38.62,-78.82,"BROADWAY","VA","ROCKINGHAM","STANDARD"
22820,38.75,-79,"CRIDERS","VA","ROCKINGHAM","STANDARD"
22821,38.42,-79.04,"DAYTON","VA","ROCKINGHAM","STANDARD"
22824,38.82,-78.64,"EDINBURG","VA","SHENANDOAH","STANDARD"
22827,38.4,-78.73,"ELKTON","VA","ROCKINGHAM","STANDARD"
22830,38.64,-78.94,"FULKS RUN","VA","ROCKINGHAM","STANDARD"
22831,38.53,-79,"HINTON","VA","ROCKINGHAM","STANDARD"
22832,38.47,-78.75,"KEEZLETOWN","VA","ROCKINGHAM","STANDARD"
22833,38.53,-78.86,"LACEY SPRING","VA","ROCKINGHAM","PO BOX ONLY"
22834,38.55,-78.88,"LINVILLE","VA","ROCKINGHAM","STANDARD"
22835,38.65,-78.48,"LURAY","VA","PAGE","STANDARD"
22840,38.4,-78.73,"MC GAHEYSVILLE","VA","ROCKINGHAM","STANDARD"
22841,38.35,-78.84,"MOUNT CRAWFORD","VA","ROCKINGHAM","STANDARD"
22842,38.79,-78.68,"MOUNT JACKSON","VA","SHENANDOAH","STANDARD"
22843,38.33,-79.09,"MOUNT SOLON","VA","AUGUSTA","STANDARD"
22844,38.67,-78.68,"NEW MARKET","VA","SHENANDOAH","STANDARD"
22845,38.8,-78.81,"ORKNEY SPRINGS","VA","SHENANDOAH","STANDARD"
22846,38.38,-78.78,"PENN LAIRD","VA","ROCKINGHAM","STANDARD"
22847,38.76,-78.71,"QUICKSBURG","VA","SHENANDOAH","STANDARD"
22848,38.38,-78.89,"PLEASANT VALLEY","VA","ROCKINGHAM","PO BOX ONLY"
22849,38.53,-78.61,"SHENANDOAH","VA","PAGE","STANDARD"
22850,38.56,-78.92,"SINGERS GLEN","VA","ROCKINGHAM","STANDARD"
22851,38.56,-78.51,"STANLEY","VA","PAGE","STANDARD"
22853,38.64,-78.78,"TIMBERVILLE","VA","ROCKINGHAM","STANDARD"
22901,38.09,-78.56,"CHARLOTTESVILLE","VA","ALBEMARLE","STANDARD"
22902,38.03,-78.48,"CHARLOTTESVILLE","VA","CHARLOTTESVILLE CITY","STANDARD"
22903,38.03,-78.49,"CHARLOTTESVILLE","VA","CHARLOTTESVILLE CITY","STANDARD"
22904,38.04,-78.49,"CHARLOTTESVILLE","VA","CHARLOTTESVILLE CITY","STANDARD"
22905,38.04,-78.49,"CHARLOTTESVILLE","VA","CHARLOTTESVILLE CITY","STANDARD"
22906,38.04,-78.49,"CHARLOTTESVILLE","VA","CHARLOTTESVILLE CITY","STANDARD"
22907,38.04,-78.49,"CHARLOTTESVILLE","VA","CHARLOTTESVILLE CITY","UNIQUE"
22908,38.04,-78.49,"CHARLOTTESVILLE","VA","CHARLOTTESVILLE CITY","UNIQUE"
22909,38.02,-78.45,"CHARLOTTESVILLE","VA","ALBEMARLE","UNIQUE"
22910,38.04,-78.49,"CHARLOTTESVILLE","VA","CHARLOTTESVILLE CITY","UNIQUE"
22911,38.1,-78.41,"CHARLOTTESVILLE","VA","ALBEMARLE","STANDARD"
22920,37.97,-78.82,"AFTON","VA","NELSON","STANDARD"
22922,37.69,-78.95,"ARRINGTON","VA","NELSON","STANDARD"
22923,38.21,-78.31,"BARBOURSVILLE","VA","ORANGE","STANDARD"
22924,38,-78.73,"BATESVILLE","VA","ALBEMARLE","PO BOX ONLY"
22931,37.89,-78.71,"COVESVILLE","VA","ALBEMARLE","STANDARD"
22932,38.13,-78.71,"CROZET","VA","ALBEMARLE","STANDARD"
22935,38.27,-78.56,"DYKE","VA","GREENE","STANDARD"
22936,38.17,-78.51,"EARLYSVILLE","VA","ALBEMARLE","STANDARD"
22937,37.82,-78.61,"ESMONT","VA","ALBEMARLE","STANDARD"
22938,37.86,-78.82,"FABER","VA","NELSON","STANDARD"
22939,38.1,-78.99,"FISHERSVILLE","VA","AUGUSTA","STANDARD"
22940,38.19,-78.58,"FREE UNION","VA","ALBEMARLE","STANDARD"
22942,38.18,-78.18,"GORDONSVILLE","VA","ORANGE","STANDARD"
22943,38.08,-78.52,"GREENWOOD","VA","ALBEMARLE","STANDARD"
22945,38.07,-78.6,"IVY","VA","ALBEMARLE","PO BOX ONLY"
22946,37.85,-78.54,"KEENE","VA","ALBEMARLE","STANDARD"
22947,38.05,-78.34,"KESWICK","VA","ALBEMARLE","STANDARD"
22948,38.43,-78.27,"LOCUST DALE","VA","MADISON","STANDARD"
22949,37.75,-78.86,"LOVINGSTON","VA","NELSON","STANDARD"
22952,37.97,-78.94,"LYNDHURST","VA","AUGUSTA","STANDARD"
22953,38.43,-78.27,"MADISON MILLS","VA","MADISON","PO BOX ONLY"
22954,37.79,-79.01,"MASSIES MILL","VA","NELSON","STANDARD"
22957,38.23,-78.18,"MONTPELIER STATION","VA","ORANGE","PO BOX ONLY"
22958,37.82,-78.89,"NELLYSFORD","VA","NELSON","STANDARD"
22959,37.93,-78.64,"NORTH GARDEN","VA","ALBEMARLE","STANDARD"
22960,38.22,-78.05,"ORANGE","VA","ORANGE","STANDARD"
22963,37.89,-78.34,"PALMYRA","VA","FLUVANNA","STANDARD"
22964,37.8,-78.96,"PINEY RIVER","VA","NELSON","STANDARD"
22965,38.33,-78.48,"QUINQUE","VA","GREENE","PO BOX ONLY"
22967,37.82,-78.96,"ROSELAND","VA","NELSON","STANDARD"
22968,38.26,-78.41,"RUCKERSVILLE","VA","GREENE","STANDARD"
22969,37.82,-78.82,"SCHUYLER","VA","NELSON","STANDARD"
22971,37.76,-78.81,"SHIPMAN","VA","NELSON","STANDARD"
22972,38.2,-78.24,"SOMERSET","VA","ORANGE","STANDARD"
22973,38.31,-78.48,"STANARDSVILLE","VA","GREENE","STANDARD"
22974,37.96,-78.28,"TROY","VA","FLUVANNA","STANDARD"
22976,37.84,-79.07,"TYRO","VA","NELSON","STANDARD"
22980,38.07,-78.9,"WAYNESBORO","VA","WAYNESBORO CITY","STANDARD"
22987,38.18,-78.62,"WHITE HALL","VA","ALBEMARLE","PO BOX ONLY"
22989,38.43,-78.27,"WOODBERRY FOREST","VA","MADISON","STANDARD"
23001,37.29,-76.43,"ACHILLES","VA","GLOUCESTER","PO BOX ONLY"
23002,37.34,-77.98,"AMELIA COURT HOUSE","VA","AMELIA","STANDARD"
23003,37.43,-76.6,"ARK","VA","GLOUCESTER","PO BOX ONLY"
23004,37.56,-78.54,"ARVONIA","VA","BUCKINGHAM","STANDARD"
23005,37.75,-77.48,"ASHLAND","VA","HANOVER","STANDARD"
23009,37.8,-77.18,"AYLETT","VA","KING WILLIAM","STANDARD"
23011,37.48,-76.95,"BARHAMSVILLE","VA","NEW KENT","STANDARD"
23014,37.73,-77.89,"BEAUMONT","VA","GOOCHLAND","STANDARD"
23015,37.91,-77.62,"BEAVERDAM","VA","HANOVER","STANDARD"
23017,37.42,-76.51,"BELLAMY","VA","GLOUCESTER","PO BOX ONLY"
23018,37.42,-76.51,"BENA","VA","GLOUCESTER","PO BOX ONLY"
23021,37.41,-76.29,"BOHANNON","VA","MATHEWS","STANDARD"
23022,37.85,-78.28,"BREMO BLUFF","VA","FLUVANNA","STANDARD"
23023,37.7,-76.92,"BRUINGTON","VA","KING AND QUEEN","STANDARD"
23024,37.91,-77.8,"BUMPASS","VA","LOUISA","STANDARD"
23025,37.41,-76.29,"CARDINAL","VA","MATHEWS","STANDARD"
23027,37.65,-78.14,"CARTERSVILLE","VA","CUMBERLAND","STANDARD"
23030,37.35,-77.07,"CHARLES CITY","VA","CHARLES CITY","STANDARD"
23031,37.6,-76.45,"CHRISTCHURCH","VA","MIDDLESEX","STANDARD"
23032,37.64,-76.45,"CHURCH VIEW","VA","MIDDLESEX","STANDARD"
23035,37.41,-76.29,"COBBS CREEK","VA","MATHEWS","STANDARD"
23038,37.81,-78.09,"COLUMBIA","VA","GOOCHLAND","STANDARD"
23039,37.66,-77.79,"CROZIER","VA","GOOCHLAND","STANDARD"
23040,37.52,-78.21,"CUMBERLAND","VA","CUMBERLAND","STANDARD"
23043,37.55,-76.37,"DELTAVILLE","VA","MIDDLESEX","STANDARD"
23045,37.41,-76.29,"DIGGS","VA","MATHEWS","STANDARD"
23047,37.85,-77.51,"DOSWELL","VA","HANOVER","STANDARD"
23050,37.5,-76.45,"DUTTON","VA","GLOUCESTER","STANDARD"
23054,37.73,-77.89,"FIFE","VA","GOOCHLAND","PO BOX ONLY"
23055,37.85,-78.28,"FORK UNION","VA","FLUVANNA","STANDARD"
23056,37.41,-76.29,"FOSTER","VA","MATHEWS","STANDARD"
23058,37.53,-77.42,"GLEN ALLEN","VA","HENRICO","STANDARD"
23059,37.73,-77.55,"GLEN ALLEN","VA","HANOVER","STANDARD"
23060,37.6,-77.51,"GLEN ALLEN","VA","HENRICO","STANDARD"
23061,37.41,-76.55,"GLOUCESTER","VA","GLOUCESTER","STANDARD"
23062,37.28,-76.5,"GLOUCESTER POINT","VA","GLOUCESTER","STANDARD"
23063,37.73,-78,"GOOCHLAND","VA","GOOCHLAND","STANDARD"
23064,37.41,-76.29,"GRIMSTEAD","VA","MATHEWS","PO BOX ONLY"
23065,37.8,-77.94,"GUM SPRING","VA","GOOCHLAND","STANDARD"
23066,37.41,-76.29,"GWYNN","VA","MATHEWS","PO BOX ONLY"
23067,37.83,-77.99,"HADENSVILLE","VA","GOOCHLAND","PO BOX ONLY"
23068,37.41,-76.29,"HALLIEFORD","VA","MATHEWS","PO BOX ONLY"
23069,37.74,-77.34,"HANOVER","VA","HANOVER","STANDARD"
23070,37.55,-76.38,"HARDYVILLE","VA","MIDDLESEX","STANDARD"
23071,37.54,-76.42,"HARTFIELD","VA","MIDDLESEX","STANDARD"
23072,37.39,-76.51,"HAYES","VA","GLOUCESTER","STANDARD"
23075,37.55,-77.32,"HIGHLAND SPRINGS","VA","HENRICO","STANDARD"
23076,37.41,-76.29,"HUDGINS","VA","MATHEWS","STANDARD"
23079,37.64,-76.45,"JAMAICA","VA","MIDDLESEX","STANDARD"
23081,37.22,-76.78,"JAMESTOWN","VA","JAMES CITY","STANDARD"
23083,37.32,-78.12,"JETERSVILLE","VA","AMELIA","STANDARD"
23084,37.85,-78.28,"KENTS STORE","VA","FLUVANNA","STANDARD"
23085,37.7,-76.92,"KING AND QUEEN COURT HOUS","VA","KING AND QUEEN","STANDARD"
23086,37.68,-77.03,"KING WILLIAM","VA","KING WILLIAM","STANDARD"
23089,37.47,-76.91,"LANEXA","VA","NEW KENT","STANDARD"
23090,37.24,-76.45,"LIGHTFOOT","VA","YORK","PO BOX ONLY"
23091,37.62,-76.77,"LITTLE PLYMOUTH","VA","KING AND QUEEN","STANDARD"
23092,37.58,-76.5,"LOCUST HILL","VA","MIDDLESEX","STANDARD"
23093,38,-77.97,"LOUISA","VA","LOUISA","STANDARD"
23101,37.55,-77.89,"MACON","VA","POWHATAN","PO BOX ONLY"
23102,37.69,-77.8,"MAIDENS","VA","GOOCHLAND","STANDARD"
23103,37.66,-77.79,"MANAKIN SABOT","VA","GOOCHLAND","STANDARD"
23105,37.35,-77.94,"MANNBORO","VA","AMELIA","PO BOX ONLY"
23106,37.73,-77.21,"MANQUIN","VA","KING WILLIAM","STANDARD"
23107,37.29,-76.4,"MARYUS","VA","GLOUCESTER","PO BOX ONLY"
23108,37.7,-76.92,"MASCOT","VA","KING AND QUEEN","STANDARD"
23109,37.41,-76.29,"MATHEWS","VA","MATHEWS","STANDARD"
23110,37.61,-76.81,"MATTAPONI","VA","KING AND QUEEN","STANDARD"
23111,37.63,-77.28,"MECHANICSVILLE","VA","HANOVER","STANDARD"
23112,37.45,-77.66,"MIDLOTHIAN","VA","CHESTERFIELD","STANDARD"
23113,37.49,-77.66,"MIDLOTHIAN","VA","CHESTERFIELD","STANDARD"
23114,0,0,"MIDLOTHIAN","VA","CHESTERFIELD","STANDARD"
23115,37.84,-76.91,"MILLERS TAVERN","VA","ESSEX","PO BOX ONLY"
23116,37.67,-77.33,"MECHANICSVILLE","VA","HANOVER","STANDARD"
23117,37.94,-77.87,"MINERAL","VA","LOUISA","STANDARD"
23119,37.41,-76.29,"MOON","VA","MATHEWS","STANDARD"
23120,37.42,-77.78,"MOSELEY","VA","CHESTERFIELD","STANDARD"
23123,37.56,-78.54,"NEW CANTON","VA","BUCKINGHAM","STANDARD"
23124,37.54,-77.01,"NEW KENT","VA","NEW KENT","STANDARD"
23125,37.34,-76.29,"NEW POINT","VA","MATHEWS","STANDARD"
23126,37.7,-76.92,"NEWTOWN","VA","KING AND QUEEN","STANDARD"
23127,37.31,-76.75,"NORGE","VA","JAMES CITY","PO BOX ONLY"
23128,37.41,-76.29,"NORTH","VA","MATHEWS","STANDARD"
23129,37.7,-77.79,"OILVILLE","VA","GOOCHLAND","STANDARD"
23130,37.41,-76.29,"ONEMO","VA","MATHEWS","STANDARD"
23131,37.31,-76.52,"ORDINARY","VA","GLOUCESTER","PO BOX ONLY"
23138,37.36,-76.29,"PORT HAYWOOD","VA","MATHEWS","STANDARD"
23139,37.54,-77.93,"POWHATAN","VA","POWHATAN","STANDARD"
23140,37.45,-77.03,"PROVIDENCE FORGE","VA","NEW KENT","STANDARD"
23141,37.52,-77.13,"QUINTON","VA","NEW KENT","STANDARD"
23146,37.74,-77.71,"ROCKVILLE","VA","HANOVER","STANDARD"
23147,37.38,-77.03,"RUTHVILLE","VA","CHARLES CITY","PO BOX ONLY"
23148,37.75,-77.05,"SAINT STEPHENS CHURCH","VA","KING AND QUEEN","STANDARD"
23149,37.64,-76.45,"SALUDA","VA","MIDDLESEX","STANDARD"
23150,37.5,-77.27,"SANDSTON","VA","HENRICO","STANDARD"
23153,37.78,-77.94,"SANDY HOOK","VA","GOOCHLAND","STANDARD"
23154,37.42,-76.51,"SCHLEY","VA","GLOUCESTER","PO BOX ONLY"
23155,37.42,-76.51,"SEVERN","VA","GLOUCESTER","PO BOX ONLY"
23156,37.54,-76.68,"SHACKLEFORDS","VA","KING AND QUEEN","STANDARD"
23160,37.73,-77.89,"STATE FARM","VA","GOOCHLAND","STANDARD"
23161,37.7,-76.92,"STEVENSVILLE","VA","KING AND QUEEN","STANDARD"
23162,37.77,-77.45,"STUDLEY","VA","HANOVER","PO BOX ONLY"
23163,37.35,-76.32,"SUSAN","VA","MATHEWS","STANDARD"
23168,37.39,-76.84,"TOANO","VA","JAMES CITY","STANDARD"
23169,37.64,-76.45,"TOPPING","VA","MIDDLESEX","STANDARD"
23170,37.94,-78,"TREVILIANS","VA","LOUISA","STANDARD"
23173,37.52,-77.49,"UNIVERSITY OF RICHMOND","VA","RICHMOND CITY","STANDARD"
23175,37.64,-76.59,"URBANNA","VA","MIDDLESEX","STANDARD"
23176,37.64,-76.45,"WAKE","VA","MIDDLESEX","STANDARD"
23177,37.7,-76.92,"WALKERTON","VA","KING AND QUEEN","STANDARD"
23178,37.4,-76.45,"WARE NECK","VA","GLOUCESTER","PO BOX ONLY"
23180,37.73,-76.61,"WATER VIEW","VA","MIDDLESEX","STANDARD"
23181,37.61,-76.89,"WEST POINT","VA","KING WILLIAM","STANDARD"
23183,37.36,-76.53,"WHITE MARSH","VA","GLOUCESTER","PO BOX ONLY"
23184,37.32,-76.53,"WICOMICO","VA","GLOUCESTER","PO BOX ONLY"
23185,37.27,-76.73,"WILLIAMSBURG","VA","JAMES CITY","STANDARD"
23186,37.31,-76.75,"WILLIAMSBURG","VA","WILLIAMSBURG CITY","UNIQUE"
23187,37.31,-76.75,"WILLIAMSBURG","VA","WILLIAMSBURG CITY","STANDARD"
23188,37.35,-76.77,"WILLIAMSBURG","VA","JAMES CITY","STANDARD"
23190,37.48,-76.64,"WOODS CROSS ROADS","VA","GLOUCESTER","PO BOX ONLY"
23191,37.42,-76.51,"ZANONI","VA","GLOUCESTER","PO BOX ONLY"
23192,37.82,-77.65,"MONTPELIER","VA","HANOVER","STANDARD"
23218,37.52,-77.49,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23219,37.54,-77.44,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23220,37.55,-77.46,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23221,37.55,-77.49,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23222,37.57,-77.43,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23223,37.53,-77.43,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23224,37.5,-77.47,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23225,37.52,-77.5,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23226,37.59,-77.52,"RICHMOND","VA","HENRICO","STANDARD"
23227,37.62,-77.44,"RICHMOND","VA","HENRICO","STANDARD"
23228,37.62,-77.5,"RICHMOND","VA","HENRICO","STANDARD"
23229,37.6,-77.57,"RICHMOND","VA","HENRICO","STANDARD"
23230,37.59,-77.5,"RICHMOND","VA","HENRICO","STANDARD"
23231,37.46,-77.31,"RICHMOND","VA","HENRICO","STANDARD"
23232,37.52,-77.41,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23233,37.62,-77.58,"RICHMOND","VA","HENRICO","STANDARD"
23234,37.44,-77.48,"RICHMOND","VA","CHESTERFIELD","STANDARD"
23235,37.49,-77.56,"RICHMOND","VA","CHESTERFIELD","STANDARD"
23236,37.47,-77.59,"RICHMOND","VA","CHESTERFIELD","STANDARD"
23237,37.4,-77.47,"RICHMOND","VA","CHESTERFIELD","STANDARD"
23238,37.73,-77.89,"RICHMOND","VA","GOOCHLAND","STANDARD"
23240,37.52,-77.49,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23241,37.52,-77.49,"RICHMOND","VA","RICHMOND CITY","STANDARD"
23242,37.53,-77.42,"RICHMOND","VA","HENRICO","STANDARD"
23249,37.52,-77.49,"RICHMOND","VA","RICHMOND CITY","STANDARD"
